stem,0,1,2,3,4,5,6,7,8,9
2497-2576-12114,944817,764516,152552,0,0,0,0,58115,0,0
2498-2577-12119,159676,1177126,440178,79388,0,0,0,32410,0,31222
2498-2577-12131,108802,1162453,477403,48064,0,0,0,50995,0,72283
2499-2578-12123,25101,587447,1117635,48955,0,0,52910,87952,0,0
2499-2578-12124,171438,1022338,604946,0,0,0,51278,70000,0,0
2499-2578-12127,508101,953279,240928,59229,0,0,96358,62105,0,0
2499-2578-14280,249966,877286,590371,112447,0,0,0,60512,0,29418
2499-2578-14289,167287,901002,611774,69965,0,0,118011,51961,0,0
25-25-126,332494,1050936,261921,83886,0,9528,149918,31317,0,0
25-25-131,336717,854082,609232,0,0,0,42824,77145,0,0
25-25-132,219243,1102868,429792,63851,0,6117,65022,33107,0,0
250-254-1400,153822,987530,763257,0,0,0,0,15391,0,0
2500-2579-12130,102316,788153,929904,16733,0,0,50426,32468,0,0
2501-2580-12135,796338,380343,680911,47218,0,0,0,15190,0,0
2501-2580-12141,488257,417780,960486,29436,0,0,0,24041,0,0
2502-2581-12140,211913,667034,1021492,0,0,0,0,19561,0,0
2503-2582-12144,63606,834957,973078,0,0,0,0,48359,0,0
2504-2583-12148,207172,913262,608036,158278,0,0,33252,0,0,0
2505-2584-12150,637787,704136,517297,0,0,0,0,60780,0,0
2505-7331-35949,377865,1066865,307339,0,0,0,0,46308,0,121623
2506-2585-12154,578304,523718,655894,0,0,0,0,39064,0,123020
2507-2586-12161,574300,773755,405498,0,69353,0,0,41706,0,55388
2507-2586-12163,286406,398121,878327,0,0,330103,7,27036,0,0
2508-2587-12167,140558,838077,869097,0,0,0,0,72268,0,0
2508-2587-12168,95501,907471,869514,0,0,0,0,47514,0,0
2508-2587-73139,47974,810793,986221,0,0,0,49422,25590,0,0
2508-2587-73140,58730,811308,1005392,0,0,0,44570,0,0,0
2509-2588-12171,178348,904559,735073,0,0,0,0,102020,0,0
2509-2588-13117,41193,755643,1024850,48291,0,0,0,50023,0,0
2509-2588-13118,33358,420526,1377953,37765,0,0,0,50398,0,0
2509-2588-74629,316136,1260371,330633,0,0,0,0,12860,0,0
251-255-1402,64754,839644,814238,49372,0,0,90273,61719,0,0
2510-2589-12178,662057,824130,371643,40646,0,0,0,21524,0,0
2511-2590-12182,185843,1313897,289151,0,0,0,9554,121555,0,0
2512-2591-12184,577065,793529,514339,0,0,0,0,35067,0,0
2513-2592-12195,104876,1095493,577566,61780,0,0,36123,44162,0,0
2513-2592-12196,203747,1217833,352218,0,0,0,72173,74029,0,0
2514-2593-12206,167365,921267,587550,0,0,0,0,135929,107889,0
2514-2593-13366,102693,902833,736873,0,0,0,0,121643,55958,0
2514-2593-17026,157502,913238,589346,0,0,0,0,144323,115591,0
2514-2593-22373,96165,816009,784687,0,0,0,6,95607,127526,0
2514-2593-29610,121668,875955,785858,0,0,0,0,90481,46038,0
2514-2593-29613,163361,837715,752903,0,0,0,0,97427,68594,0
2514-2593-29614,63657,877267,832910,0,0,0,0,100918,45248,0
2514-2593-56481,55381,966350,721939,0,0,0,477,118302,57551,0
2515-2594-12209,304335,791008,406170,31579,275831,0,111077,0,0,0
2515-2594-12210,915562,580507,171833,0,231625,0,0,20473,0,0
2516-2595-12212,336820,1238293,288178,0,0,0,0,56709,0,0
2516-2595-12950,170173,1065050,601540,37462,0,0,18798,26977,0,0
2516-2595-13408,178449,884940,730524,18564,0,0,40360,67163,0,0
2517-2596-12214,133935,179719,915394,0,521998,0,0,0,0,168954
2518-2597-12216,392962,810060,562680,13995,110074,0,0,30229,0,0
2519-2598-12218,50615,909856,946183,0,0,0,0,13346,0,0
2519-2598-12220,192760,1231565,465494,0,0,0,0,30181,0,0
252-256-1410,314799,561758,961005,0,0,0,0,82438,0,0
2520-2599-12228,375304,554067,969999,0,0,0,0,20630,0,0
2521-2601-12236,794420,902075,71578,82351,0,0,69576,0,0,0
2521-2601-12238,166057,1305147,328656,64368,0,0,55772,0,0,0
2522-2602-12240,692161,710274,465441,0,0,0,0,52124,0,0
2522-2602-13169,547090,859778,442930,40766,0,0,0,29436,0,0
2522-2602-14128,497876,562545,796607,19171,0,0,20853,22948,0,0
2523-2603-12245,415341,999426,454956,0,0,0,0,50277,0,0
2523-2603-12246,373577,1195756,292000,0,0,0,0,58667,0,0
2523-2603-12979,526750,1106792,226624,0,0,0,0,59834,0,0
2523-2603-15213,977045,742147,96998,85447,0,0,0,18363,0,0
2523-2603-15216,588231,955268,241317,82012,0,0,0,53172,0,0
2523-2603-15217,1264817,465862,123856,65465,0,0,0,0,0,0
2524-2604-12254,233601,1087880,493896,0,0,0,0,85842,0,18781
2524-2604-12255,221311,1070336,479144,0,0,0,0,100734,0,48475
2524-2604-13114,117327,964729,673003,48430,0,0,0,78374,0,38137
2524-2604-13115,260566,967510,565626,66720,0,0,0,22449,0,37129
2525-2605-12256,43231,1001999,650831,54530,0,0,77621,91788,0,0
2526-2606-12257,100281,1134123,608240,10721,0,0,0,49143,0,17492
2526-2606-36947,356857,905736,627781,0,0,0,0,29626,0,0
2527-2607-12263,114798,910557,873355,0,0,0,0,21290,0,0
2528-2608-12268,247644,822401,509972,0,298540,0,113,41330,0,0
2529-2609-12273,107950,904608,645802,15591,0,0,40501,107478,0,98070
2529-2609-13493,93082,1097024,563025,38018,0,0,0,83497,0,45354
2529-2609-13494,56830,807445,823836,60485,0,0,39662,78496,0,53246
253-257-1412,155835,893442,781311,13835,0,0,24770,50807,0,0
2530-2610-12280,386792,863106,613232,42978,0,0,0,13892,0,0
2531-2611-12285,321210,617232,936307,0,0,0,0,45251,0,0
2532-2612-12291,610937,1091345,112660,0,0,0,0,105058,0,0
2533-2613-12293,569378,1012180,224830,19613,0,0,0,52743,0,41256
2534-2614-12294,392593,766137,682203,54010,0,0,25057,0,0,0
2535-2615-12305,275832,1247072,364099,0,0,0,0,32997,0,0
2536-2616-12307,109828,959222,721195,0,0,0,47375,82380,0,0
2537-2617-12317,718888,245578,911525,44009,0,0,0,0,0,0
2538-2618-12327,153904,864128,809773,18894,0,0,0,57717,0,15584
2538-2618-12328,742240,862889,277895,29569,0,0,0,7407,0,0
2539-2619-12330,85938,706938,968011,0,0,0,88626,52073,0,18414
254-258-1419,450855,715217,619868,0,0,0,0,134060,0,0
2540-2620-12332,179146,923220,705287,0,0,0,101707,10640,0,0
2541-2621-12338,90704,1021057,727569,0,0,0,0,45013,0,35657
2542-2622-12343,315725,722047,435606,9738,419734,0,0,17150,0,0
2542-2622-44626,202964,975344,550880,0,0,0,0,81135,0,109677
2543-2623-12347,144531,1054633,579192,17798,0,0,26031,50269,0,47546
2544-2624-12349,274361,1223518,303888,0,0,0,0,118233,0,0
2545-2625-12354,737866,547458,609787,0,0,0,0,24889,0,0
2545-2625-14301,346461,1014048,461615,82177,0,0,0,15699,0,0
2545-2625-14310,278148,810715,736068,33502,0,0,39648,21919,0,0
2546-2626-12360,113590,918580,699400,0,0,0,89145,99285,0,0
2546-2626-13581,252666,1064945,433671,0,0,0,101701,67017,0,0
2547-2627-12367,157400,726242,757230,20833,248715,0,0,9580,0,0
2547-2627-12369,323724,903001,343937,21948,276710,0,407,50273,0,0
2548-2628-12375,229715,449280,1208674,0,0,0,0,32331,0,0
255-259-1422,129581,1148508,573758,0,0,0,0,68153,0,0
2550-2630-12388,596111,631120,598914,0,0,0,0,53304,0,40551
2551-2631-12395,648691,579942,643049,0,0,0,0,48318,0,0
2552-2632-12396,119261,1119330,547917,0,0,0,0,133492,0,0
2553-2633-12399,648831,858147,383798,0,0,0,0,29224,0,0
2553-2633-12401,685311,911999,274524,0,0,0,0,48166,0,0
2553-2633-14292,844934,536188,402154,32307,0,0,64549,39868,0,0
2553-2633-14293,1094969,489599,206160,21820,0,0,80558,26894,0,0
2553-2633-14294,534602,363463,886726,25949,0,0,80568,28692,0,0
2553-2633-14295,40818,1081150,732132,0,0,0,0,65900,0,0
2553-2633-14297,116310,1094463,670078,0,0,0,0,39149,0,0
2553-2633-14706,425556,908677,461235,110713,0,0,0,13819,0,0
2553-2633-14714,155777,892658,712561,108846,0,0,19697,30461,0,0
2554-2634-12407,392689,1320556,116364,0,0,0,0,90391,0,0
2554-2634-12408,203245,1141778,500349,52166,0,0,0,22462,0,0
2555-2635-12410,264620,797888,821268,0,0,0,0,36224,0,0
2556-2636-12414,556771,416135,859675,87419,0,0,0,0,0,0
2557-2637-12419,322838,1257242,235151,0,0,0,0,104769,0,0
2557-2637-12422,262940,950754,640515,0,0,0,0,65791,0,0
2558-2638-12429,551055,977849,346254,0,0,0,0,44842,0,0
2558-2638-12430,464752,1043443,405336,0,0,0,0,6469,0,0
2559-2639-12434,96787,1150063,543418,0,0,0,0,102164,0,27568
256-260-1429,123732,711252,914704,25232,0,0,92498,52582,0,0
2560-2640-12436,192100,1279284,374413,0,0,0,0,74203,0,0
2561-2641-12443,278774,979602,580680,0,0,0,0,80944,0,0
2561-2641-12445,227911,905071,730554,0,0,0,0,56464,0,0
2561-2641-13001,107421,774591,980094,37453,0,0,0,20441,0,0
2561-2641-14057,144947,783764,926370,28858,0,0,0,36061,0,0
2562-2642-12449,650409,281256,918736,15161,41461,0,12977,0,0,0
2562-2642-70305,666786,498285,388231,68923,239934,0,57841,0,0,0
2562-2642-70314,556220,463420,625135,79444,88352,0,107429,0,0,0
2563-2643-12453,106208,1069006,589594,0,0,0,89589,65603,0,0
2564-2644-12455,111697,746580,853052,0,0,0,195240,13431,0,0
2565-2645-12463,416340,727887,737787,30843,0,0,0,7143,0,0
2565-2645-12464,384987,622399,857035,50668,0,0,0,4911,0,0
2566-2646-12466,436241,768123,585472,0,0,0,0,130164,0,0
2567-2647-12473,83867,1129407,596975,0,0,0,48012,61739,0,0
2567-2647-13036,1016646,715570,125946,61838,0,0,0,0,0,0
2567-2647-13042,674007,556402,496016,52368,0,0,130035,11172,0,0
2567-2647-13043,214264,1029706,556615,75666,0,0,0,43749,0,0
2568-2648-12474,33559,684808,1021249,36240,0,0,62150,19793,0,62201
2568-2648-14595,61333,619760,946141,125052,0,0,137523,0,0,30191
2568-2648-14632,53248,581850,1092021,84974,0,0,70111,0,0,37796
2569-2649-12475,294810,837967,408764,120603,237356,0,0,20500,0,0
2569-2649-12476,850408,652204,0,137966,279422,0,0,0,0,0
2569-2649-12477,302652,1006631,215894,149412,245411,0,0,0,0,0
2569-2649-12484,219384,861586,473244,107037,232607,0,0,26142,0,0
2569-2649-12485,533115,879116,98286,115450,294033,0,0,0,0,0
2569-2649-14160,319123,1107027,433149,0,0,0,13412,47289,0,0
257-261-1441,430926,764406,494643,49168,0,0,135029,45828,0,0
257-261-1444,437170,924764,350986,52508,0,0,129467,25105,0,0
257-261-16514,174795,821290,691111,49949,0,0,131525,51330,0,0
257-261-17658,149871,771215,750349,84565,0,0,85344,78656,0,0
257-261-19628,365961,721227,657764,55412,0,0,64013,55623,0,0
2570-2650-12483,231744,1312080,333135,0,0,0,0,43041,0,0
2570-2650-14583,339657,1116309,342643,79717,0,0,0,41674,0,0
2570-2650-14589,103130,1053231,663757,79023,0,0,0,20859,0,0
2570-2650-14620,211330,688791,914218,74200,0,0,0,31461,0,0
2571-2651-12489,187212,1170884,403619,0,0,0,75479,82806,0,0
2572-2652-12492,128082,999757,568696,38115,120887,0,0,64463,0,0
2572-2652-16265,159785,838148,655775,74371,177651,0,0,14270,0,0
2572-2652-16271,200436,882985,535003,72894,205790,0,0,22892,0,0
2573-2653-12493,31857,1010569,842538,0,0,0,0,35036,0,0
2574-2654-12498,331447,1236726,264686,0,0,0,0,87141,0,0
2575-2655-12502,475894,633536,574249,0,182247,0,0,54074,0,0
2575-2655-14419,446859,678883,556656,30414,111314,0,22527,73347,0,0
2575-2655-14420,452781,582574,679669,27258,149096,0,0,28622,0,0
2576-2656-12512,360821,1194234,322692,0,0,0,0,42253,0,0
2576-2656-12514,401836,961962,377106,0,0,0,162696,16400,0,0
2577-2657-12518,165673,868388,760414,0,0,0,0,64956,0,60569
2578-2658-12519,114291,1121180,630491,0,0,0,0,54038,0,0
2579-2659-12522,396391,944428,559530,0,0,0,0,19651,0,0
2579-2659-12524,517319,945802,401223,39866,0,0,0,15790,0,0
258-262-1466,54860,796594,929585,28178,0,0,71706,39077,0,0
2580-2660-12527,61692,579217,888020,31260,274816,0,865,23622,0,60508
2581-2661-12529,349190,178930,1371057,0,0,0,0,20823,0,0
2582-2662-12530,574178,539406,701212,57952,0,0,0,47252,0,0
2582-2662-12534,266249,793326,756607,76205,0,0,0,27613,0,0
2582-2662-12553,216338,737076,640296,84271,0,0,0,34858,0,207161
2582-2662-12554,258846,830474,714732,91527,0,0,0,24421,0,0
2582-2662-12555,392570,920033,480527,84698,0,0,0,42172,0,0
2582-2662-14171,179514,718083,934715,42430,0,0,0,37184,0,8074
2582-2662-14172,151807,676731,1009626,44241,0,0,0,37595,0,0
2583-2663-12535,321987,1102553,391986,0,0,0,0,103474,0,0
2583-2663-12536,157307,1099976,565825,0,0,0,0,96892,0,0
2583-2663-14006,649509,664550,483744,67157,0,0,0,55040,0,0
2583-2663-14025,276571,999878,516778,85545,0,0,0,41228,0,0
2583-2663-14026,596667,903304,337393,0,0,0,0,82636,0,0
2583-2663-15599,413658,861716,557477,30508,0,0,0,56641,0,0
2583-2663-15602,235550,849805,761265,47036,0,0,0,26344,0,0
2584-2664-12538,256534,1023646,576519,0,0,0,0,63301,0,0
2584-2664-14055,111711,979715,726702,33376,0,0,0,68496,0,0
2584-2664-14059,125012,981814,701407,35202,0,0,0,76565,0,0
2585-2665-12540,128483,836274,837671,21849,0,0,15753,44279,0,35691
2585-2665-32773,554291,829004,395997,0,0,0,0,100526,0,40182
2586-2666-12544,343183,1107444,343731,29904,0,0,0,95738,0,0
2587-2667-12559,334806,971186,512341,84586,0,0,0,17081,0,0
2587-2667-12563,480077,824482,515657,75413,0,0,0,24371,0,0
2588-2668-12568,237840,976628,605006,0,0,0,16660,83866,0,0
2589-2669-12572,115247,1329047,404748,0,0,0,0,70958,0,0
2589-2669-12573,289462,1170376,392890,0,0,0,0,67272,0,0
259-263-1468,1050586,534179,322048,0,0,0,0,13187,0,0
259-263-1470,233750,901697,594843,0,139845,0,0,49865,0,0
2590-2670-12576,42555,952505,846755,0,0,0,28210,49975,0,0
2590-2670-12578,359151,1064455,423346,0,0,0,27251,45797,0,0
2590-2670-44635,249114,609416,778556,0,231874,0,51040,0,0,0
2590-2670-97284,257957,938089,672827,0,0,0,12517,38610,0,0
2590-2670-97813,325985,919921,600805,16157,0,0,0,57132,0,0
2590-2670-98705,333743,785203,653756,35675,0,0,75788,35835,0,0
2591-2671-12579,38304,754910,906840,98011,0,0,98917,0,0,23018
2591-2671-12581,162268,928087,502307,47129,222632,0,0,57577,0,0
2592-2672-12582,643201,631055,576659,0,0,0,0,69085,0,0
2593-2673-12586,248527,1050039,572097,0,0,0,0,49337,0,0
2594-10005-48987,655868,966672,274365,0,0,0,0,23095,0,0
2594-2674-12590,714136,986805,165871,0,0,0,0,53188,0,0
2594-2674-12591,452580,1098528,302197,0,0,0,0,66695,0,0
2595-2675-12597,77878,641226,1152769,0,0,0,19400,28727,0,0
2595-2675-13159,150535,726807,1006074,25151,0,0,0,11433,0,0
2596-2676-12599,391646,678179,755091,0,0,0,12369,46195,0,36520
2597-2677-12617,114912,902661,859176,0,0,0,0,43251,0,0
2597-2677-12618,55342,619584,1210144,0,0,0,0,34930,0,0
2598-2678-12623,610240,1028889,247879,0,0,0,0,32992,0,0
2598-2678-12624,621313,999444,237876,0,0,0,0,61367,0,0
2598-2678-13604,372797,1046289,416808,84106,0,0,0,0,0,0
2598-2678-13606,295263,942154,524773,54174,0,0,88418,15218,0,0
2598-2678-17253,489013,870016,243076,14883,213164,0,33523,56325,0,0
2599-2679-12629,52617,872153,895027,0,0,0,0,77051,0,23152
2599-2679-14351,58276,1015381,689657,81714,0,0,0,46800,0,28172
2599-2679-14352,329223,998328,413897,69563,0,0,0,85268,0,23721
2599-2679-14353,306746,928197,393934,68370,0,0,102211,96579,0,23963
26-26-133,687020,838735,345538,0,0,0,0,48707,0,0
260-264-1479,188549,951792,689121,0,0,0,0,90538,0,0
2600-2680-12630,438702,1026289,387498,0,0,0,16822,50689,0,0
2600-2680-12636,112766,948571,780182,0,0,0,19078,59403,0,0
2600-2680-12637,157324,1051321,639944,0,0,0,18070,53341,0,0
2600-2680-12638,450927,870202,424767,44343,0,0,85387,44374,0,0
2601-2681-12642,284477,439876,972696,0,0,0,53498,0,0,169453
2602-2682-12643,104225,796777,873769,0,0,0,74950,70279,0,0
2603-2683-12647,243762,841852,823498,0,0,0,10888,0,0,0
2603-2683-12648,904030,487093,501614,0,0,0,0,27263,0,0
2603-2683-12649,87896,1067024,730219,0,0,0,0,34861,0,0
2604-2684-12651,522569,622995,720013,0,0,0,0,45453,0,8970
2605-2685-12652,477439,958101,262240,49000,0,0,123851,49369,0,0
2605-2685-12653,551851,917663,220925,56510,0,0,129145,43906,0,0
2605-2685-12655,1065597,455356,379164,0,0,0,0,19883,0,0
2605-2685-12657,343385,1094949,445133,0,0,0,0,36533,0,0
2605-2685-12658,331857,1098753,433443,0,0,0,0,55947,0,0
2605-2685-12659,1278787,417309,204588,0,0,0,0,19316,0,0
2605-2685-12660,54436,838531,806530,45646,0,0,127500,33467,0,13890
2606-2686-12662,361237,320215,1227455,0,0,0,0,11093,0,0
2606-2686-14797,28314,604103,1217648,42557,0,0,0,27378,0,0
2606-2686-14809,24733,603878,1223398,48519,0,0,0,19472,0,0
2607-2687-12665,365520,728394,635688,0,0,0,45981,53968,0,90449
2607-2687-13151,414053,793291,604428,31719,0,0,0,22718,0,53791
2607-2687-13153,226718,842322,639395,35610,0,0,0,50083,0,125872
2608-2688-12666,188541,951391,746815,0,0,0,0,33253,0,0
2608-2688-12669,575294,1047438,249909,0,0,0,0,47359,0,0
2609-2689-12670,100634,914417,774216,105478,0,0,0,25255,0,0
261-265-1485,192507,810879,735554,19871,0,0,56007,105182,0,0
261-529-2630,164804,684964,862634,129184,0,0,40510,37904,0,0
2610-2690-12679,162655,966528,684802,76358,0,0,0,29657,0,0
2611-2691-12680,204558,1177358,531806,0,0,0,0,6278,0,0
2612-2692-12685,132054,1104093,574368,0,0,0,0,109485,0,0
2612-2692-14835,151448,1223890,367706,97460,0,0,0,79496,0,0
2612-2692-14837,115012,1036495,623419,83677,0,0,0,61397,0,0
2612-2692-14840,24205,656865,1079944,72609,0,0,19036,67341,0,0
2612-2692-17572,181472,967434,671733,41734,0,0,0,57627,0,0
2612-2692-17574,157583,787907,856984,18432,0,0,48631,50463,0,0
2612-2692-85326,122728,1020292,585535,0,120005,0,9122,62318,0,0
2612-2692-85330,149025,863912,505237,21619,180108,0,13378,81941,0,104780
2613-2693-12692,52133,891432,674816,39066,226768,0,0,35785,0,0
2613-2693-12693,690005,938340,20108,0,271547,0,0,0,0,0
2614-2694-12695,620465,801096,463148,0,0,0,35291,0,0,0
2615-2695-12701,77866,767615,942731,0,0,0,29955,40305,0,61528
2616-2696-12702,260058,1089923,529163,0,0,0,0,40856,0,0
2616-2696-12703,142464,1459196,231415,0,0,0,0,86925,0,0
2616-2696-12704,557764,935950,295081,0,0,0,42674,88531,0,0
2617-2697-12705,246766,1267952,292511,38958,0,0,43980,29833,0,0
2617-2697-12708,342546,830444,581400,0,0,0,165610,0,0,0
2617-2697-12709,323859,1306202,181218,41551,0,0,37560,29610,0,0
2618-2698-12710,452835,431919,611683,0,0,0,0,34842,0,388721
2619-2699-12711,247365,1121933,527663,0,0,0,0,23039,0,0
2619-2699-12712,190878,1079685,596711,0,0,0,0,52726,0,0
2619-5717-28401,182647,1007366,679139,0,0,0,33626,17222,0,0
262-267-1490,47287,927487,906342,0,0,0,0,38884,0,0
262-267-1493,673083,910664,316818,0,0,0,0,19435,0,0
2620-2700-12716,374370,890032,488251,0,0,0,0,115668,0,51679
2620-2700-13681,60772,765529,831795,30339,0,0,0,102834,0,128731
2621-2701-12724,398346,853624,625133,0,0,0,28114,14783,0,0
2622-2702-12726,47017,822317,1029511,0,0,0,0,21155,0,0
2622-2702-14440,412205,652784,783184,71827,0,0,0,0,0,0
2622-2702-14446,121048,657001,977156,30967,0,0,133828,0,0,0
2623-2703-12727,141308,1105022,605148,0,0,0,60841,7681,0,0
2623-2703-12729,191856,1122932,529031,0,0,0,51873,24308,0,0
2624-2704-12731,313548,1002049,534814,0,0,0,0,69589,0,0
2624-2704-14847,407241,1121009,303323,33233,0,0,0,55194,0,0
2624-2704-14850,193273,1145524,488053,32180,0,0,0,60970,0,0
2625-2705-12738,384556,1010199,383363,42874,0,0,77168,21840,0,0
2625-2705-12739,191004,970785,591390,0,0,0,91500,75321,0,0
2626-2706-12742,533358,752674,477353,0,0,0,153470,3145,0,0
2626-2706-12743,1039059,737061,136309,0,0,0,0,7571,0,0
2627-2707-12753,260064,896145,454010,0,218127,0,0,76584,0,15070
2627-2707-12754,611645,830387,241031,0,179251,0,0,57686,0,0
2628-2708-12756,203040,1292548,357615,0,0,0,0,66797,0,0
2628-2708-12759,305083,1303248,247104,0,0,0,51031,13534,0,0
2628-2708-12761,162812,1255275,438286,0,0,0,46568,5640,0,11419
2628-2708-12987,199734,1141503,478881,0,0,0,66826,33056,0,0
2629-2710-12765,404138,492627,996865,0,0,0,0,26370,0,0
2629-2710-12779,50531,835317,919550,0,0,0,70844,43758,0,0
2629-2710-17219,39484,975632,826948,0,0,0,0,77936,0,0
2629-2710-17221,29862,854420,1003389,0,0,0,0,32329,0,0
2629-2710-17222,196671,1138123,402515,0,0,0,123298,59393,0,0
2629-2710-17224,237297,1265978,235479,0,0,0,113899,67347,0,0
2629-2710-17225,238216,1158780,419770,0,0,0,0,103234,0,0
263-268-1500,596167,789822,476013,0,0,0,0,52550,0,5448
2630-2711-12772,459855,1008000,424970,0,0,0,0,27175,0,0
2631-2712-12776,509366,1125988,278373,0,0,0,0,6273,0,0
2631-2712-12777,578257,1081456,246709,0,0,0,0,13578,0,0
2632-2713-12784,219359,943782,543657,0,141992,0,0,71210,0,0
2632-2713-14233,213957,1126862,474356,64639,0,0,0,40186,0,0
2632-2713-14239,441178,840559,516628,48828,0,0,31994,40813,0,0
2633-2714-12786,352418,975635,492727,0,0,0,25711,73509,0,0
2634-2715-12791,408063,977445,502336,0,0,0,0,32156,0,0
2635-2716-12794,263817,1113757,481769,0,0,0,0,60657,0,0
2636-2718-12804,384178,723247,746311,0,0,0,34200,32064,0,0
2637-2719-12808,57461,1205198,600037,0,0,0,0,57304,0,0
2637-2719-12809,155072,1016727,717404,0,0,0,0,30797,0,0
2638-2720-12810,181883,953093,656487,0,0,0,0,128537,0,0
2638-2720-12811,392450,1125847,271861,0,0,0,0,129842,0,0
2638-2720-12812,599910,814739,352069,0,0,0,0,153282,0,0
2638-2720-12814,254194,1154451,376430,0,0,0,0,134925,0,0
2639-2721-12820,145719,1173245,406608,0,0,0,97416,97012,0,0
2639-2721-12821,916175,659096,236483,0,0,0,52470,55776,0,0
264-269-1502,241179,718964,653125,0,248970,0,8640,28233,0,20889
264-831-3881,461376,497571,917762,0,0,0,0,43291,0,0
2640-2722-12828,248553,1300456,263788,51334,0,0,0,55869,0,0
2640-2722-12833,349002,967943,514283,66275,0,0,0,22497,0,0
2640-2722-12841,339025,919232,571247,71559,0,0,0,18937,0,0
2640-2722-12852,270835,1153395,422988,0,0,0,0,72782,0,0
2640-2722-12853,684178,975403,232039,0,0,0,0,28380,0,0
2641-2723-12826,367604,676008,808433,55318,0,0,0,12637,0,0
2642-2724-12827,183651,954475,683798,0,0,0,57043,41033,0,0
2642-2724-15400,60941,720302,1037670,68017,0,0,33070,0,0,0
2642-2724-15404,480830,786471,501810,53454,0,0,85819,11616,0,0
2643-2725-12835,877109,897000,114132,0,0,0,0,31759,0,0
2643-2725-12838,596325,1038440,235948,0,0,0,0,49287,0,0
2643-2725-12839,557102,1014317,318192,0,0,0,0,30389,0,0
2644-2726-12843,211727,889153,747431,0,0,0,0,71689,0,0
